Customer Review,Date Of Stay,Customer Rating,Owner Responded,Lemmatized Tokens,lemmatized
like hotel pillow menu outstanding bath body product room lovely staff indian restaurant excellent book abercrombie kent trip,11/22,Excellent,True,"['like', 'hotel', 'pillow', 'menu', 'outstanding', 'bath', 'body', 'product', 'room', 'lovely', 'staff', 'indian', 'restaurant', 'excellent', 'book', 'abercrombie', 'kent', 'trip']",like hotel pillow menu outstanding bath body product room lovely staff indian restaurant excellent book abercrombie kent trip
amazing stay amazing staff arrive 15 month old daughter lennon greet love kindness leave treasure gift leave share memory uma mohit go grateful kind heart clean breakfast buffett well definitely book thank,10/22,Excellent,True,"['amazing', 'stay', 'amazing', 'staff', 'arrive', '15', 'month', 'old', 'daughter', 'lennon', 'greet', 'love', 'kindness', 'leave', 'treasure', 'gift', 'leave', 'share', 'memory', 'uma', 'mohit', 'go', 'grateful', 'kind', 'heart', 'clean', 'breakfast', 'buffett', 'well', 'definitely', 'book', 'thank']",amazing stay amazing staff arrive 15 month old daughter lennon greet love kindness leave treasure gift leave share memory uma mohit go grateful kind heart clean breakfast buffett well definitely book thank
enjoy minute stay beautiful food fantastic service great check check go smooth roma clean new impressed good quality air inside sleep like baby new doubt good place stay thank great memory,11/22,Excellent,True,"['enjoy', 'minute', 'stay', 'beautiful', 'food', 'fantastic', 'service', 'great', 'check', 'check', 'go', 'smooth', 'roma', 'clean', 'new', 'impressed', 'good', 'quality', 'air', 'inside', 'sleep', 'like', 'baby', 'new', 'doubt', 'good', 'place', 'stay', 'thank', 'great', 'memory']",enjoy minute stay beautiful food fantastic service great check check go smooth roma clean new impressed good quality air inside sleep like baby new doubt good place stay thank great memory
stay gratitude respect team oberois new splendid experience place different vibe elevate level institution inspire loyalty oberois brand experience believe word,11/22,Excellent,True,"['stay', 'gratitude', 'respect', 'team', 'oberois', 'new', 'splendid', 'experience', 'place', 'different', 'vibe', 'elevate', 'level', 'institution', 'inspire', 'loyalty', 'oberois', 'brand', 'experience', 'believe', 'word']",stay gratitude respect team oberois new splendid experience place different vibe elevate level institution inspire loyalty oberois brand experience believe word
attention little that s touch lovely little girl go way thing like fabulous property great amenity food service,11/22,Excellent,True,"['attention', 'little', 'that', 's', 'touch', 'lovely', 'little', 'girl', 'go', 'way', 'thing', 'like', 'fabulous', 'property', 'great', 'amenity', 'food', 'service']",attention little that s touch lovely little girl go way thing like fabulous property great amenity food service
perfect especially hospitality expect chain sanath desk absolutely lovely check process super smooth come doubt,11/22,Excellent,True,"['perfect', 'especially', 'hospitality', 'expect', 'chain', 'sanath', 'desk', 'absolutely', 'lovely', 'check', 'process', 'super', 'smooth', 'come', 'doubt']",perfect especially hospitality expect chain sanath desk absolutely lovely check process super smooth come doubt
super experience bar lovely evening great service lovely selection food cocktail perfect ambience getawaysmade day great location viewappetizer cocktail goodcourteous staff nice music,10/22,Excellent,True,"['super', 'experience', 'bar', 'lovely', 'evening', 'great', 'service', 'lovely', 'selection', 'food', 'cocktail', 'perfect', 'ambience', 'getawaysmade', 'day', 'great', 'location', 'viewappetizer', 'cocktail', 'goodcourteous', 'staff', 'nice', 'music']",super experience bar lovely evening great service lovely selection food cocktail perfect ambience getawaysmade day great location viewappetizer cocktail goodcourteous staff nice music
wonder new win good city hôtel asia award deserve consider institution establishment run like oiled machine ticking box surpass expectation stay family winter 2019 love moment want long journey state visit brief late arrival ranthambore early departure iconic amarvilas agra love particular got upgrade massive sup royal suite learn literally moment step beautiful vehicle charismatic gentleman sayandeep hope spell,11/22,Excellent,True,"['wonder', 'new', 'win', 'good', 'city', 'hôtel', 'asia', 'award', 'deserve', 'consider', 'institution', 'establishment', 'run', 'like', 'oiled', 'machine', 'ticking', 'box', 'surpass', 'expectation', 'stay', 'family', 'winter', '2019', 'love', 'moment', 'want', 'long', 'journey', 'state', 'visit', 'brief', 'late', 'arrival', 'ranthambore', 'early', 'departure', 'iconic', 'amarvilas', 'agra', 'love', 'particular', 'got', 'upgrade', 'massive', 'sup', 'royal', 'suite', 'learn', 'literally', 'moment', 'step', 'beautiful', 'vehicle', 'charismatic', 'gentleman', 'sayandeep', 'hope', 'spell']",wonder new win good city hôtel asia award deserve consider institution establishment run like oiled machine ticking box surpass expectation stay family winter 2019 love moment want long journey state visit brief late arrival ranthambore early departure iconic amarvilas agra love particular got upgrade massive sup royal suite learn literally moment step beautiful vehicle charismatic gentleman sayandeep hope spell
quiet room amazing sleep staff helpful courteous great experience definitely return accommodated request matter minute smile cheerful locate quiet area centre room clean service quick perfect,11/22,Excellent,True,"['quiet', 'room', 'amazing', 'sleep', 'staff', 'helpful', 'courteous', 'great', 'experience', 'definitely', 'return', 'accommodated', 'request', 'matter', 'minute', 'smile', 'cheerful', 'locate', 'quiet', 'area', 'centre', 'room', 'clean', 'service', 'quick', 'perfect']",quiet room amazing sleep staff helpful courteous great experience definitely return accommodated request matter minute smile cheerful locate quiet area centre room clean service quick perfect
nice comfortable wonderful restaurant great pool fitness staff amazing general manager come greet feel personal attention staff nice shop site great service offer nice view overlook forest quiet fresh air,09/22,Excellent,True,"['nice', 'comfortable', 'wonderful', 'restaurant', 'great', 'pool', 'fitness', 'staff', 'amazing', 'general', 'manager', 'come', 'greet', 'feel', 'personal', 'attention', 'staff', 'nice', 'shop', 'site', 'great', 'service', 'offer', 'nice', 'view', 'overlook', 'forest', 'quiet', 'fresh', 'air']",nice comfortable wonderful restaurant great pool fitness staff amazing general manager come greet feel personal attention staff nice shop site great service offer nice view overlook forest quiet fresh air
amazing stay beautiful experience beautiful staff area helpful deserve appreciation definitely come menu nicely curate specially baoshuan special mention anmol nupur desk helpful late night smile warm,11/22,Excellent,True,"['amazing', 'stay', 'beautiful', 'experience', 'beautiful', 'staff', 'area', 'helpful', 'deserve', 'appreciation', 'definitely', 'come', 'menu', 'nicely', 'curate', 'specially', 'baoshuan', 'special', 'mention', 'anmol', 'nupur', 'desk', 'helpful', 'late', 'night', 'smile', 'warm']",amazing stay beautiful experience beautiful staff area helpful deserve appreciation definitely come menu nicely curate specially baoshuan special mention anmol nupur desk helpful late night smile warm
mexican couple recently trip hear good hotel world oberois having travel world stay good hotel impress perspective butsurprise hand good service attention experience warmth detail super personal attention go day demand expectation make well know thank forget,10/22,Excellent,True,"['mexican', 'couple', 'recently', 'trip', 'hear', 'good', 'hotel', 'world', 'oberois', 'having', 'travel', 'world', 'stay', 'good', 'hotel', 'impress', 'perspective', 'butsurprise', 'hand', 'good', 'service', 'attention', 'experience', 'warmth', 'detail', 'super', 'personal', 'attention', 'go', 'day', 'demand', 'expectation', 'make', 'well', 'know', 'thank', 'forget']",mexican couple recently trip hear good hotel world oberois having travel world stay good hotel impress perspective butsurprise hand good service attention experience warmth detail super personal attention go day demand expectation make well know thank forget
having come child obvious choice recent honeymoon save daughter toy rabbit send home dhl service experience perfect house room restaurant remain,09/22,Excellent,True,"['having', 'come', 'child', 'obvious', 'choice', 'recent', 'honeymoon', 'save', 'daughter', 'toy', 'rabbit', 'send', 'home', 'dhl', 'service', 'experience', 'perfect', 'house', 'room', 'restaurant', 'remain']",having come child obvious choice recent honeymoon save daughter toy rabbit send home dhl service experience perfect house room restaurant remain
staff inform warm ready help food good room nice comfortable enjoy stay recommend who s look stay 2 day trip,10/22,Excellent,True,"['staff', 'inform', 'warm', 'ready', 'help', 'food', 'good', 'room', 'nice', 'comfortable', 'enjoy', 'stay', 'recommend', 'who', 's', 'look', 'stay', '2', 'day', 'trip']",staff inform warm ready help food good room nice comfortable enjoy stay recommend who s look stay 2 day trip
expert comfortable staff train remember ms manish ms pem excellent restaurant team reception team,10/22,Excellent,True,"['expert', 'comfortable', 'staff', 'train', 'remember', 'ms', 'manish', 'ms', 'pem', 'excellent', 'restaurant', 'team', 'reception', 'team']",expert comfortable staff train remember ms manish ms pem excellent restaurant team reception team
fiancé stay day end october 2022 time summarize nice hospitality experience nice stay year travel arrival staff give warm thoughtful greet airport checkin flawless room romantically prepare celebrate recent engagement wake multiple morning partake athletic activity guide 7 yoga class exercise spacious luxurious fitness center stay numerous phenomenal brunch include 360 buffet evening soak unparalleled new view rooftop bar,10/22,Excellent,True,"['fiancé', 'stay', 'day', 'end', 'october', '2022', 'time', 'summarize', 'nice', 'hospitality', 'experience', 'nice', 'stay', 'year', 'travel', 'arrival', 'staff', 'give', 'warm', 'thoughtful', 'greet', 'airport', 'checkin', 'flawless', 'room', 'romantically', 'prepare', 'celebrate', 'recent', 'engagement', 'wake', 'multiple', 'morning', 'partake', 'athletic', 'activity', 'guide', '7', 'yoga', 'class', 'exercise', 'spacious', 'luxurious', 'fitness', 'center', 'stay', 'numerous', 'phenomenal', 'brunch', 'include', '360', 'buffet', 'evening', 'soak', 'unparalleled', 'new', 'view', 'rooftop', 'bar']",fiancé stay day end october 2022 time summarize nice hospitality experience nice stay year travel arrival staff give warm thoughtful greet airport checkin flawless room romantically prepare celebrate recent engagement wake multiple morning partake athletic activity guide 7 yoga class exercise spacious luxurious fitness center stay numerous phenomenal brunch include 360 buffet evening soak unparalleled new view rooftop bar
